1	130	1.95	4.683
2	127	1.86	4.278
3	125	1.80	4.028
4	124	1.77	3.909
5	125	1.80	4.028
6	125	1.80	4.028
7	125	1.80	4.028
8	127	1.86	4.277
9	124	1.77	3.908
10	127	1.86	4.277
11	125	1.80	4.027
12	125	1.80	4.027
13	126	1.83	4.150
14	124	1.77	3.908
15	124	1.77	3.908
16	124	1.77	3.908
17	126	1.83	4.149
18	128	1.89	4.407
19	130	1.95	4.681
20	127	1.86	4.276
21	125	1.80	4.026
22	123	1.74	3.792
23	120	1.65	3.467
24	118	1.60	3.266
25	120	1.65	3.466
26	117	1.57	3.170
27	118	1.60	3.266
28	117	1.57	3.170
29	116	1.55	3.078
30	115	1.52	2.988
31	113	1.47	2.816
32	112	1.45	2.734
33	113	1.47	2.816
34	115	1.52	2.987
35	112	1.45	2.734
36	111	1.42	2.655
37	108	1.35	2.431
38	106	1.31	2.293
39	109	1.38	2.503
40	109	1.38	2.503
41	109	1.38	2.503
42	107	1.33	2.361
43	104	1.27	2.163
44	104	1.27	2.163
45	103	1.24	2.101
46	100	1.18	1.927
47	100	1.18	1.926
48	100	1.18	1.926
49	97	1.13	1.767
50	99	1.16	1.871
51	100	1.18	1.926
52	98	1.15	1.818
53	99	1.16	1.871
54	97	1.13	1.767
55	97	1.13	1.766
56	94	1.07	1.621
57	97	1.13	1.766
58	98	1.15	1.818
59	100	1.18	1.925
60	99	1.16	1.870
61	99	1.16	1.870
62	96	1.11	1.716
63	94	1.07	1.620
64	97	1.13	1.766
65	99	1.16	1.870
66	101	1.20	1.981
67	98	1.15	1.817
68	96	1.11	1.715
69	94	1.07	1.620
70	97	1.13	1.765
71	94	1.07	1.620
72	96	1.11	1.715
73	98	1.15	1.816
74	101	1.20	1.980
75	99	1.16	1.869
76	97	1.13	1.764
77	95	1.09	1.666
78	97	1.13	1.764
79	94	1.07	1.619
80	97	1.13	1.764
81	100	1.18	1.923
82	101	1.20	1.979
83	99	1.16	1.868
84	102	1.22	2.037
85	104	1.27	2.159
86	105	1.29	2.223
87	108	1.35	2.426
88	106	1.31	2.288
89	105	1.29	2.222
90	108	1.35	2.426
91	106	1.31	2.288
92	108	1.35	2.426
93	105	1.29	2.222
94	106	1.31	2.288
95	104	1.27	2.158
96	107	1.33	2.355
97	106	1.31	2.287
98	104	1.27	2.158
99	107	1.33	2.355
100	105	1.29	2.221
101	104	1.27	2.157
102	104	1.27	2.157
103	102	1.22	2.035
104	101	1.20	1.977
105	104	1.27	2.157
106	103	1.24	2.095
107	100	1.18	1.920
108	97	1.13	1.761
109	95	1.09	1.663
110	93	1.05	1.570
111	90	1.00	1.441
112	92	1.04	1.526
113	93	1.05	1.570
114	95	1.09	1.662
115	98	1.15	1.812
116	95	1.09	1.662
117	93	1.05	1.569
118	90	1.00	1.441
119	89	0.99	1.400
120	87	0.95	1.323
121	89	0.99	1.400
122	91	1.02	1.482
123	89	0.99	1.400
124	89	0.99	1.400
125	92	1.04	1.524
126	94	1.07	1.614
127	94	1.07	1.614
128	95	1.09	1.661
129	94	1.07	1.614
130	95	1.09	1.661
131	93	1.05	1.568
132	91	1.02	1.481
133	92	1.04	1.524
134	92	1.04	1.524
135	93	1.05	1.568
136	96	1.11	1.708
137	96	1.11	1.708
138	95	1.09	1.660
139	96	1.11	1.708
140	95	1.09	1.660
141	97	1.13	1.758
142	100	1.18	1.917
143	103	1.24	2.091
144	101	1.20	1.973
145	100	1.18	1.917
146	103	1.24	2.091
147	104	1.27	2.153
148	107	1.33	2.350
149	107	1.33	2.350
150	105	1.29	2.216
151	104	1.27	2.152
152	104	1.27	2.152
153	103	1.24	2.090
154	102	1.22	2.030
155	103	1.24	2.090
156	101	1.20	1.972
157	99	1.16	1.861
158	100	1.18	1.915
159	98	1.15	1.807
160	95	1.09	1.658
161	94	1.07	1.611
162	93	1.05	1.565
163	91	1.02	1.478
164	93	1.05	1.565
165	94	1.07	1.610
166	92	1.04	1.520
167	90	1.00	1.436
168	88	0.97	1.356
169	91	1.02	1.477
170	90	1.00	1.436
171	90	1.00	1.435
172	87	0.95	1.318
173	90	1.00	1.435
174	90	1.00	1.435
175	89	0.99	1.395
176	87	0.95	1.318
177	88	0.97	1.355
178	85	0.92	1.245
179	82	0.88	1.144
