1	127	2.85	4.900
2	130	2.21	5.383
3	127	2.17	4.542
4	124	1.77	3.924
5	127	2.01	4.335
6	127	1.93	5.239
7	125	2.05	4.108
8	127	1.96	4.827
9	129	2.84	4.679
10	129	2.24	5.153
11	127	2.78	4.310
12	125	2.27	4.250
13	123	1.89	4.066
14	123	2.18	3.958
15	123	2.22	4.538
16	120	1.94	4.282
17	117	1.62	3.759
18	116	2.54	3.841
19	114	1.75	3.880
20	116	2.12	3.099
21	119	2.52	4.075
22	116	2.24	3.169
23	114	2.13	3.737
24	111	1.69	2.708
25	109	2.02	2.895
26	112	2.39	2.993
27	109	1.46	3.309
28	108	1.78	2.942
29	109	2.05	3.213
30	106	1.69	2.561
31	103	2.12	2.562
32	102	1.33	2.540
33	105	1.81	2.323
34	106	2.05	3.110
35	103	2.11	3.025
36	102	1.66	2.209
37	100	2.07	2.537
38	102	1.95	2.972
39	105	1.50	2.601
40	104	1.30	2.802
41	103	2.16	2.995
42	105	1.54	2.777
43	106	1.71	2.462
44	103	1.86	2.138
45	101	1.60	2.447
46	99	1.94	2.866
47	98	1.51	2.698
48	98	1.61	1.978
49	98	1.92	2.724
50	97	1.52	2.468
51	99	1.75	1.991
52	97	1.47	2.439
53	96	1.78	2.511
54	94	1.11	2.504
55	96	1.14	1.902
56	97	1.51	1.980
57	99	1.41	2.456
58	102	1.68	2.064
59	100	2.07	2.829
60	99	1.18	1.877
61	98	1.49	2.743
62	100	1.91	1.956
63	100	1.25	1.962
64	103	1.88	2.366
65	102	1.86	2.388
66	100	1.31	2.601
67	99	1.52	2.721
68	101	1.77	2.445
69	98	2.07	2.418
70	98	1.92	2.590
71	96	2.06	1.826
72	94	1.98	2.443
73	93	1.39	2.112
74	96	1.28	2.209
75	94	1.28	1.647
76	91	1.07	1.977
77	92	1.09	2.361
78	89	1.06	2.158
79	87	0.97	1.468
80	89	1.79	2.247
81	87	1.25	1.760
82	85	1.57	1.285
83	85	1.67	2.121
84	88	1.19	1.920
85	89	1.93	2.119
86	90	1.51	2.374
87	89	1.06	1.888
88	92	1.33	1.839
89	94	1.49	2.448
90	93	1.40	1.632
91	93	1.85	2.412
92	94	1.95	2.365
93	91	1.28	1.916
94	89	1.58	2.049
95	89	1.57	2.144
96	87	1.77	1.691
97	86	1.84	1.440
98	86	1.88	1.449
99	88	1.37	1.990
