1	129	2.85	4.559
2	130	2.70	5.014
3	128	2.50	5.246
4	127	2.58	5.151
5	127	2.81	4.590
6	126	2.77	4.361
7	128	2.54	5.099
8	131	2.31	5.343
9	131	2.38	5.675
10	128	2.16	5.340
11	131	2.92	5.147
12	132	2.38	5.491
13	132	2.69	5.311
14	131	2.89	5.215
15	134	2.34	5.494
16	135	2.78	6.223
17	137	3.16	6.671
18	136	2.63	6.236
19	133	2.19	5.179
20	134	2.28	5.426
21	137	2.62	5.999
22	139	3.09	6.977
23	140	3.28	7.104
24	142	2.77	7.215
25	145	3.39	7.931
26	145	3.40	7.906
27	144	2.71	7.778
28	144	2.95	8.142
29	144	3.44	8.116
30	144	3.13	7.477
31	141	2.97	6.696
32	144	3.00	7.982
33	142	3.11	7.071
34	140	3.25	6.957
35	140	2.90	6.383
36	141	3.27	6.710
37	142	3.08	6.857
38	142	2.52	7.405
39	139	2.31	6.424
40	139	2.83	6.825
41	141	3.20	6.802
42	140	3.17	6.442
43	139	2.42	6.867
44	142	3.04	7.334
45	142	2.63	7.419
46	143	3.40	6.979
47	143	2.70	7.914
48	140	3.07	7.298
49	143	2.99	7.603
50	140	3.30	7.277
51	140	2.56	6.865
52	142	3.00	6.939
53	139	2.41	6.276
54	141	2.57	7.396
55	138	2.35	6.709
56	141	2.95	7.531
57	138	2.51	6.344
58	141	3.25	7.433
59	143	3.25	6.961
60	142	2.59	6.782
61	139	2.79	6.471
62	140	2.99	7.190
63	143	2.66	7.470
64	146	3.41	7.929
65	143	3.27	7.329
66	140	2.54	6.914
67	137	3.18	5.853
68	134	2.61	5.989
69	133	2.79	5.586
70	130	2.61	5.386
71	128	2.37	4.618
72	127	1.88	4.635
73	125	2.33	4.862
74	124	2.51	4.432
75	125	2.63	4.654
76	122	2.21	3.789
77	124	1.97	4.524
78	127	2.08	4.665
79	128	2.76	5.168
80	126	2.46	4.793
81	129	1.93	4.655
82	126	2.45	4.316
83	127	2.13	4.633
84	129	2.52	5.519
85	132	2.23	5.225
86	132	2.20	5.349
87	131	2.66	5.031
88	134	2.40	6.103
89	132	2.98	5.118
90	134	2.20	5.680
91	136	2.67	6.453
92	136	2.49	6.285
93	137	3.19	6.417
94	136	3.06	6.276
95	135	2.59	6.028
96	137	2.64	6.089
97	135	3.09	6.361
98	135	2.72	5.546
99	137	2.48	5.864
100	138	2.30	6.235
101	139	2.49	6.556
102	139	3.04	6.747
103	139	2.77	6.480
104	142	2.67	7.275
105	140	2.97	6.858
106	143	2.63	7.687
107	144	3.05	7.326
108	146	3.50	8.512
109	145	2.90	8.205
110	142	2.85	6.812
111	141	3.24	6.788
112	139	3.06	6.770
113	142	2.55	6.971
114	143	2.69	7.479
115	146	3.29	7.854
116	149	2.94	9.247
117	152	3.00	9.615
118	153	3.73	10.025
119	155	3.26	10.173
120	154	3.14	10.289
121	151	3.26	9.260
122	148	3.10	8.251
123	150	2.81	8.901
124	153	2.99	9.815
125	153	3.72	10.214
126	151	3.47	9.472
127	154	3.26	10.657
128	152	3.47	9.311
129	150	3.08	8.684
130	151	2.99	8.923
131	152	3.16	9.497
132	150	3.14	8.919
133	152	3.13	9.963
134	151	3.57	9.398
135	152	2.90	9.222
136	155	3.45	10.492
137	155	3.70	10.272
138	153	2.87	9.571
139	153	3.26	10.271
140	151	3.24	9.828
141	150	3.63	9.450
142	150	3.39	9.168
143	148	3.32	8.180
144	147	3.06	8.219
145	148	3.63	9.102
146	147	2.72	8.633
147	148	2.71	8.691
148	150	3.02	9.559
149	147	3.13	8.237
150	148	3.55	9.054
151	151	3.72	9.432
152	153	3.16	10.274
153	150	3.25	8.691
154	152	3.06	9.472
155	154	3.83	10.494
156	153	3.14	10.303
