1	130	2.19	4.764
2	131	2.47	5.376
3	134	2.63	5.964
4	134	2.31	6.093
5	135	2.70	6.042
6	133	2.38	6.119
7	135	2.18	6.227
8	134	2.81	5.699
9	135	2.18	5.903
10	137	2.62	6.414
11	138	2.42	6.943
12	141	3.04	6.691
13	143	3.13	7.437
14	146	3.37	7.837
15	149	3.26	8.828
16	151	2.99	8.999
17	151	3.58	9.652
18	153	3.15	10.140
19	150	3.58	8.827
20	151	3.71	9.881
21	148	3.40	8.666
22	146	3.36	7.808
23	144	3.46	7.176
24	142	3.00	7.675
25	139	2.35	6.308
26	136	2.65	6.435
27	134	3.02	5.544
28	133	2.39	5.973
29	136	2.47	5.913
30	136	3.05	5.860
31	134	2.43	5.350
32	133	2.74	6.116
33	133	2.93	6.051
34	131	2.23	4.872
35	130	2.57	5.419
36	128	2.64	5.050
37	130	2.01	4.905
38	127	2.54	4.325
39	129	2.32	5.064
40	127	2.31	5.217
41	127	2.63	4.656
42	126	2.43	4.707
43	129	2.48	5.500
44	126	1.99	4.658
45	125	2.40	5.018
46	124	1.91	4.163
47	126	2.28	4.291
48	125	2.69	5.006
49	126	2.38	4.348
50	127	2.19	5.226
51	126	2.05	4.773
52	125	2.28	4.996
53	127	2.62	5.161
54	127	2.53	5.229
55	130	2.39	5.596
56	129	2.74	5.094
57	132	2.43	5.776
58	130	2.09	5.277
59	133	2.92	6.091
60	134	3.02	5.601
61	135	2.74	5.581
62	134	2.87	5.654
63	134	2.86	5.995
64	136	3.10	6.311
65	135	2.23	6.356
66	136	2.23	6.244
67	138	2.35	6.655
68	140	2.88	6.516
69	140	3.21	6.820
70	140	3.05	6.830
71	138	2.97	6.843
72	138	2.93	6.869
73	140	2.59	7.293
74	139	2.40	6.550
75	136	2.73	5.778
76	136	2.65	5.634
77	139	2.72	7.047
78	142	3.38	6.976
79	142	3.02	7.664
80	142	3.25	7.423
81	140	3.07	6.586
82	143	3.22	7.500
83	141	2.83	6.860
84	139	2.64	6.755
85	140	3.03	6.911
86	137	2.69	6.227
87	136	2.84	5.930
88	137	2.79	6.294
89	138	2.94	6.160
90	136	2.71	6.042
91	136	2.92	6.563
92	137	2.45	6.095
93	136	2.38	5.739
94	134	2.83	5.854
95	135	3.07	5.774
96	134	2.50	6.129
97	134	2.53	5.714
98	136	2.84	5.677
99	137	3.19	6.424
100	136	2.18	6.030
101	139	2.39	6.569
102	141	2.46	7.236
103	144	3.30	7.520
104	145	3.26	7.438
105	142	2.45	7.272
106	139	2.70	6.688
107	140	2.48	7.012
108	137	2.30	5.811
109	134	2.35	5.409
110	131	2.11	5.380
111	129	2.82	4.543
112	131	2.51	4.905
113	129	2.49	5.274
114	129	2.61	4.781
115	130	2.95	5.113
116	128	1.89	5.073
117	129	2.34	5.336
118	127	2.09	4.399
119	126	2.57	5.125
120	124	2.31	4.104
121	127	2.21	5.224
122	128	2.19	5.290
123	128	2.03	5.126
124	125	1.89	4.728
125	126	2.69	5.081
126	124	2.16	4.497
127	121	2.45	3.770
128	121	1.78	4.371
129	118	2.21	4.060
130	115	1.92	3.758
131	114	2.34	2.920
132	116	1.87	3.432
133	116	2.44	3.544
134	116	1.84	3.800
135	117	1.84	3.669
136	120	2.00	3.738
137	120	2.24	3.830
138	120	2.26	4.342
139	122	2.60	3.939
140	123	1.97	4.209
141	123	1.95	4.695
142	121	2.46	3.797
143	119	2.31	3.541
144	122	2.09	4.164
145	125	1.86	4.616
146	128	1.95	4.618
147	130	2.22	5.482
148	127	2.28	4.614
149	130	2.89	5.250
150	128	2.49	4.583
151	126	2.09	4.895
152	126	2.42	4.858
153	125	2.60	4.501
154	124	2.67	3.904
155	125	2.76	4.465
156	127	2.27	4.690
157	128	2.64	5.053
158	126	2.29	5.024
159	126	1.98	5.114
160	124	2.08	4.477
161	121	2.26	4.217
162	121	2.64	4.280
163	121	1.80	4.397
164	124	2.53	4.656
165	125	2.79	4.909
166	128	2.32	4.981
167	125	2.19	4.020
168	128	2.62	4.796
169	125	2.48	4.929
170	122	2.66	4.411
171	119	2.42	4.211
172	122	2.13	3.868
173	121	2.33	4.316
174	119	2.50	4.340
175	116	2.40	4.039
176	117	2.11	3.450
177	117	1.93	3.289
178	117	1.81	3.963
179	119	2.26	4.249
180	118	2.22	3.347
181	116	2.48	3.855
182	113	2.33	3.173
183	111	1.71	3.517
184	108	2.04	2.711
185	110	2.17	3.481
186	110	1.42	3.377
187	110	1.77	3.494
188	108	2.19	3.232
189	109	1.66	2.858
190	110	1.89	3.175
191	111	2.40	2.665
192	113	2.08	3.782
193	113	1.62	3.315
194	113	1.66	2.835
195	110	1.63	3.510
196	110	1.81	2.861
197	109	2.34	3.320
198	110	1.99	2.782
199	108	2.05	2.965
200	107	1.37	2.463
201	109	1.80	3.285
202	108	1.70	2.466
203	111	1.60	3.586
204	111	1.55	3.050
205	113	1.93	3.722
206	113	2.45	3.377
207	111	1.49	3.012
208	108	2.31	3.216
209	105	1.85	3.088
210	106	1.50	3.148
211	105	1.94	2.360
212	102	1.95	2.217
213	104	2.23	2.377
214	107	1.74	2.553
215	110	1.79	2.577
216	112	2.36	2.833
