138 104.79 1.81 3.62
139 104.79 1.81 3.62
140 104.78 1.81 3.62
141 104.78 1.81 3.62
142 104.79 1.81 3.62
143 104.85 1.81 3.62
144 104.85 1.81 3.62
145 104.85 1.81 3.62
146 104.86 1.81 3.62
147 104.86 1.81 3.62
148 104.87 1.81 3.62
149 104.87 1.81 3.62
150 104.88 1.81 3.62
151 104.88 1.82 3.62
152 104.89 1.82 3.62
153 104.89 1.82 3.62
154 104.90 1.82 3.62
155 104.90 1.82 3.62
156 104.91 1.82 3.62
157 104.91 1.82 3.62
158 104.92 1.82 3.62
159 104.92 1.82 3.62
160 104.93 1.82 3.62
161 104.93 1.82 3.62
162 104.94 1.82 3.62
163 104.94 1.82 3.62
164 104.95 1.82 3.62
165 104.95 1.82 3.62
166 104.96 1.82 3.62
167 104.96 1.82 3.62
168 104.97 1.82 3.62
169 104.97 1.82 3.62
170 104.98 1.82 3.62
171 104.98 1.82 3.62
172 104.99 1.82 3.62
173 104.99 1.82 3.62
174 105.00 1.82 3.62
175 105.00 1.82 3.61
176 105.01 1.82 3.61
177 105.01 1.82 3.61
178 105.02 1.82 3.61
179 105.02 1.82 3.61
180 105.02 1.82 3.61
181 105.03 1.82 3.61
182 105.03 1.82 3.61
183 105.04 1.82 3.61
184 105.04 1.82 3.61
185 105.05 1.82 3.61
186 105.05 1.82 3.61
187 105.06 1.82 3.61
188 105.06 1.82 3.61
189 105.07 1.82 3.61
190 105.07 1.82 3.61
191 105.08 1.82 3.61
192 105.08 1.82 3.61
193 105.09 1.82 3.61
194 105.09 1.82 3.61
195 105.10 1.82 3.61
196 105.10 1.82 3.61
197 105.11 1.82 3.61
198 105.11 1.82 3.61
199 105.12 1.82 3.61
200 105.12 1.82 3.61
201 105.13 1.82 3.61
202 105.13 1.82 3.61
203 105.14 1.82 3.61
204 105.14 1.82 3.61
205 105.15 1.82 3.61
206 105.15 1.82 3.61
207 105.16 1.82 3.61
208 105.16 1.82 3.61
209 105.17 1.82 3.61
210 105.17 1.82 3.61
211 105.17 1.82 3.61
212 105.18 1.82 3.61
213 105.18 1.82 3.61
214 105.19 1.82 3.61
215 105.19 1.82 3.61
216 105.20 1.82 3.61
217 105.20 1.82 3.61
218 105.21 1.82 3.61
219 105.21 1.82 3.61
220 105.22 1.82 3.61
221 105.22 1.82 3.61
222 105.23 1.82 3.60
223 105.23 1.82 3.60
224 104.67 1.81 3.58
225 104.67 1.81 3.58
226 104.68 1.81 3.58
227 104.68 1.81 3.58
228 104.69 1.81 3.58
229 104.69 1.81 3.58
230 104.70 1.81 3.58
231 104.70 1.81 3.58
232 104.71 1.81 3.58
233 104.71 1.81 3.58
234 104.72 1.81 3.58
235 104.72 1.81 3.58
236 104.73 1.81 3.57
237 104.73 1.81 3.57
238 104.74 1.81 3.57
239 104.74 1.81 3.57
240 104.75 1.81 3.57
241 104.75 1.81 3.57
242 104.76 1.81 3.57
243 104.76 1.81 3.57
244 104.76 1.81 3.57
245 104.77 1.81 3.57
246 104.77 1.81 3.57
247 104.78 1.81 3.57
248 104.78 1.81 3.57
249 104.79 1.81 3.57
250 104.79 1.81 3.57
251 104.80 1.81 3.57
252 104.80 1.81 3.57
253 104.81 1.81 3.57
254 104.81 1.81 3.57
255 104.82 1.81 3.57
256 104.82 1.81 3.57
257 104.83 1.81 3.57
258 104.83 1.81 3.57
259 104.84 1.81 3.57
260 104.84 1.81 3.57
261 104.85 1.81 3.57
262 104.85 1.81 3.57
263 104.86 1.81 3.57
264 104.86 1.81 3.57
265 104.87 1.81 3.57
266 104.87 1.81 3.57
267 104.87 1.81 3.57
268 104.88 1.81 3.57
269 104.88 1.82 3.57
270 104.89 1.82 3.57
271 104.89 1.82 3.57
272 104.90 1.82 3.57
273 104.90 1.82 3.57
274 104.91 1.82 3.57
275 104.91 1.82 3.57
276 104.92 1.82 3.57
277 104.92 1.82 3.57
278 104.93 1.82 3.57
279 104.93 1.82 3.57
280 104.94 1.82 3.57
281 104.94 1.82 3.57
282 104.95 1.82 3.56
283 104.95 1.82 3.56
284 104.96 1.82 3.56
285 104.96 1.82 3.56
286 104.97 1.82 3.56
287 104.97 1.82 3.56
288 104.97 1.82 3.56
289 104.98 1.82 3.56
290 104.98 1.82 3.56
291 104.99 1.82 3.56
292 104.99 1.82 3.56
293 105.00 1.82 3.56
294 105.00 1.82 3.56
295 104.87 1.81 3.56
296 104.80 1.81 3.55
297 104.80 1.81 3.55
298 104.81 1.81 3.55
299 104.81 1.81 3.55
300 104.82 1.81 3.55
301 104.75 1.81 3.55
302 104.76 1.81 3.55
303 104.76 1.81 3.55
304 104.77 1.81 3.55
305 104.77 1.81 3.55
306 104.78 1.81 3.55
307 104.78 1.81 3.55
308 104.79 1.81 3.55
309 104.79 1.81 3.55
310 104.80 1.81 3.55
311 104.80 1.81 3.55
312 104.80 1.81 3.54
313 104.81 1.81 3.54
314 104.81 1.81 3.54
315 104.82 1.81 3.54
316 104.82 1.81 3.54
317 104.83 1.81 3.54
318 104.83 1.81 3.54
319 104.84 1.81 3.54
320 104.84 1.81 3.54
321 104.85 1.81 3.54
322 104.85 1.81 3.54
323 104.86 1.81 3.54
324 104.86 1.81 3.54
325 104.87 1.81 3.54
326 104.87 1.81 3.54
327 104.88 1.81 3.54
328 104.88 1.81 3.54
329 104.89 1.82 3.54
330 104.89 1.82 3.54
331 104.75 1.81 3.53
332 104.76 1.81 3.53
333 104.76 1.81 3.53
334 104.77 1.81 3.53
335 104.77 1.81 3.53
336 104.78 1.81 3.53
337 104.78 1.81 3.53
338 104.79 1.81 3.53
339 104.79 1.81 3.53
340 104.79 1.81 3.53
341 104.80 1.81 3.53
342 104.80 1.81 3.53
343 104.81 1.81 3.53
344 104.81 1.81 3.53
345 104.82 1.81 3.53
346 104.82 1.81 3.53
347 104.83 1.81 3.53
348 104.83 1.81 3.53
349 104.78 1.81 3.53
350 104.77 1.81 3.53
351 104.78 1.81 3.53
352 104.78 1.81 3.53
353 104.78 1.81 3.53
354 104.79 1.81 3.53
355 104.79 1.81 3.53
356 104.80 1.81 3.53
357 104.80 1.81 3.52
358 104.77 1.81 3.52
359 104.78 1.81 3.52
360 104.78 1.81 3.52
361 104.79 1.81 3.52
362 104.78 1.81 3.52
363 104.80 1.81 3.52
364 104.80 1.81 3.52
365 104.77 1.81 3.52
366 104.77 1.81 3.52
367 104.78 1.81 3.52
368 104.78 1.81 3.52
369 104.79 1.81 3.52
370 104.79 1.81 3.52
371 104.80 1.81 3.52
372 104.80 1.81 3.52
373 104.81 1.81 3.52
374 104.81 1.81 3.52
375 104.77 1.81 3.52
376 104.77 1.81 3.52
377 104.78 1.81 3.51
378 104.78 1.81 3.51
379 104.79 1.81 3.51
380 104.79 1.81 3.51
381 104.80 1.81 3.51
382 104.80 1.81 3.51
383 104.81 1.81 3.51
384 104.81 1.81 3.51
385 104.82 1.81 3.51
386 104.82 1.81 3.51
387 104.83 1.81 3.51
388 104.83 1.81 3.51
389 104.83 1.81 3.51
390 104.84 1.81 3.51
391 104.84 1.81 3.51
392 104.85 1.81 3.51
393 104.85 1.81 3.51
394 104.76 1.81 3.51
395 104.77 1.81 3.51
396 104.77 1.81 3.51
397 104.78 1.81 3.51
398 104.78 1.81 3.51
399 104.78 1.81 3.51
400 104.79 1.81 3.51
401 104.79 1.81 3.51
402 104.80 1.81 3.50
403 104.80 1.81 3.50
404 104.83 1.81 3.51
405 104.76 1.81 3.50
406 104.77 1.81 3.50
407 104.77 1.81 3.50
408 104.78 1.81 3.50
409 104.78 1.81 3.50
410 104.79 1.81 3.50
411 104.79 1.81 3.50
412 104.80 1.81 3.50
413 104.80 1.81 3.50
414 104.81 1.81 3.50
415 104.81 1.81 3.50
416 104.82 1.81 3.50
417 104.82 1.81 3.50
418 104.83 1.81 3.50
419 104.83 1.81 3.50
420 104.83 1.81 3.50
421 104.84 1.81 3.50
422 104.84 1.81 3.50
423 104.85 1.81 3.50
424 104.85 1.81 3.50
425 104.76 1.81 3.49
426 104.77 1.81 3.49
427 104.77 1.81 3.49
428 104.77 1.81 3.49
429 104.78 1.81 3.49
430 104.78 1.81 3.49
431 104.79 1.81 3.49
432 104.79 1.81 3.49
433 104.80 1.81 3.49
434 104.80 1.81 3.49
435 104.81 1.81 3.49
436 104.81 1.81 3.49
437 104.82 1.81 3.49
438 104.82 1.81 3.49
439 104.83 1.81 3.49
440 104.83 1.81 3.49
441 104.84 1.81 3.49
442 104.84 1.81 3.49
443 104.84 1.81 3.49
444 104.85 1.81 3.49
445 104.85 1.81 3.49
446 104.86 1.81 3.49
447 104.86 1.81 3.49
448 104.87 1.81 3.49
449 104.87 1.81 3.49
450 104.88 1.81 3.49
451 104.88 1.81 3.49
452 104.89 1.82 3.49
453 104.89 1.82 3.49
454 104.90 1.82 3.49
455 104.90 1.82 3.49
456 104.90 1.82 3.49
457 104.91 1.82 3.49
458 104.91 1.82 3.49
459 104.92 1.82 3.49
460 104.92 1.82 3.48
461 104.93 1.82 3.48
462 104.93 1.82 3.48
463 104.94 1.82 3.48
464 104.94 1.82 3.48
465 104.95 1.82 3.48
466 104.95 1.82 3.48
467 104.96 1.82 3.48
468 104.96 1.82 3.48
469 104.96 1.82 3.48
470 104.97 1.82 3.48
471 104.97 1.82 3.48
472 104.98 1.82 3.48
473 104.98 1.82 3.48
474 104.99 1.82 3.48
475 104.99 1.82 3.48
476 104.78 1.81 3.47
477 104.85 1.81 3.47
478 104.86 1.81 3.47
479 104.86 1.81 3.47
480 104.87 1.81 3.47
481 104.87 1.81 3.47
482 104.88 1.81 3.47
483 104.88 1.81 3.47
484 104.89 1.82 3.47
485 104.89 1.82 3.47
486 104.75 1.81 3.47
487 104.76 1.81 3.47
488 104.76 1.81 3.46
489 104.77 1.81 3.46
490 104.77 1.81 3.46
491 104.77 1.81 3.46
492 104.78 1.81 3.46
493 104.78 1.81 3.46
494 104.79 1.81 3.46
495 104.79 1.81 3.46
496 104.80 1.81 3.46
497 104.80 1.81 3.46
498 104.81 1.81 3.46
499 104.81 1.81 3.46
500 104.82 1.81 3.46
501 104.82 1.81 3.46
502 104.83 1.81 3.46
503 104.83 1.81 3.46
504 104.83 1.81 3.46
505 104.84 1.81 3.46
506 104.84 1.81 3.46
507 104.85 1.81 3.46
508 104.85 1.81 3.46
509 104.76 1.81 3.46
510 104.76 1.81 3.46
511 104.87 1.81 3.46
512 104.87 1.81 3.46
513 104.88 1.81 3.46
514 104.88 1.81 3.46
515 104.88 1.82 3.46
516 104.89 1.82 3.46
517 104.89 1.82 3.46
518 104.99 1.82 3.46
519 104.99 1.82 3.46
520 105.00 1.82 3.46
521 105.00 1.82 3.46
522 104.72 1.81 3.45
523 104.73 1.81 3.45
524 104.73 1.81 3.45
525 104.74 1.81 3.45
526 104.74 1.81 3.45
527 104.75 1.81 3.45
528 104.75 1.81 3.45
529 104.75 1.81 3.45
530 104.76 1.81 3.45
531 104.76 1.81 3.45
532 104.77 1.81 3.45
533 104.77 1.81 3.45
534 104.78 1.81 3.45
535 104.78 1.81 3.45
536 104.79 1.81 3.44
537 104.79 1.81 3.44
538 104.80 1.81 3.44
539 104.80 1.81 3.44
540 104.80 1.81 3.44
541 104.81 1.81 3.44
542 104.81 1.81 3.44
543 104.82 1.81 3.44
544 104.82 1.81 3.44
545 104.83 1.81 3.44
546 104.83 1.81 3.44
547 104.84 1.81 3.44
548 104.84 1.81 3.44
549 104.84 1.81 3.44
550 104.85 1.81 3.44
551 104.85 1.81 3.44
552 104.86 1.81 3.44
553 104.86 1.81 3.44
554 104.87 1.81 3.44
555 104.87 1.81 3.44
556 104.88 1.81 3.44
557 104.88 1.81 3.44
558 104.89 1.82 3.44
559 104.89 1.82 3.44
560 104.89 1.82 3.44
561 104.90 1.82 3.44
562 104.90 1.82 3.44
563 104.91 1.82 3.44
564 104.91 1.82 3.44
565 104.92 1.82 3.44
566 104.92 1.82 3.44
567 104.93 1.82 3.44
568 104.93 1.82 3.44
569 104.94 1.82 3.44
570 104.94 1.82 3.44
571 104.94 1.82 3.44
572 104.95 1.82 3.44
573 104.95 1.82 3.44
574 104.96 1.82 3.44
575 104.96 1.82 3.44
576 104.97 1.82 3.44
577 104.97 1.82 3.44
578 104.98 1.82 3.44
579 104.98 1.82 3.43
580 104.99 1.82 3.43
581 104.99 1.82 3.43
582 104.99 1.82 3.43
583 105.00 1.82 3.43
584 105.00 1.82 3.43
585 105.01 1.82 3.43
586 104.78 1.81 3.42
587 104.78 1.81 3.42
588 104.78 1.81 3.42
589 104.78 1.81 3.42
590 104.78 1.81 3.42
591 104.78 1.81 3.42
592 104.78 1.81 3.42
593 104.78 1.81 3.42
594 104.78 1.81 3.42
595 104.78 1.81 3.42
596 104.78 1.81 3.42
597 104.78 1.81 3.42
598 104.78 1.81 3.42
599 104.78 1.81 3.42
600 104.78 1.81 3.42
601 104.78 1.81 3.42
602 104.78 1.81 3.42
603 104.78 1.81 3.41
604 104.78 1.81 3.41
605 104.78 1.81 3.41
606 104.78 1.81 3.41
607 104.77 1.81 3.41
608 104.78 1.81 3.41
609 104.78 1.81 3.41
610 104.78 1.81 3.41
611 104.78 1.81 3.41
612 104.78 1.81 3.41
613 104.79 1.81 3.41
614 104.78 1.81 3.41
615 104.78 1.81 3.41
616 104.79 1.81 3.41
617 104.79 1.81 3.41
618 104.80 1.81 3.41
619 104.80 1.81 3.41
620 104.80 1.81 3.41
621 104.77 1.81 3.41
622 104.87 1.81 3.41
623 104.87 1.81 3.41
624 104.88 1.81 3.41
625 104.88 1.81 3.41
626 104.88 1.82 3.41
627 104.89 1.82 3.41
628 104.89 1.82 3.41
629 104.75 1.81 3.40
630 104.76 1.81 3.40
631 104.76 1.81 3.40
632 104.77 1.81 3.40
633 104.77 1.81 3.40
634 104.77 1.81 3.40
635 104.78 1.81 3.40
636 104.78 1.81 3.40
637 104.79 1.81 3.40
638 104.79 1.81 3.40
639 104.80 1.81 3.40
640 104.80 1.81 3.40
641 104.80 1.81 3.40
642 104.81 1.81 3.40
643 104.81 1.81 3.40
644 104.82 1.81 3.40
645 104.82 1.81 3.40
646 104.83 1.81 3.40
647 104.83 1.81 3.40
648 104.84 1.81 3.40
649 104.84 1.81 3.40
650 104.84 1.81 3.40
651 104.85 1.81 3.40
652 104.85 1.81 3.40
653 104.86 1.81 3.40
654 104.86 1.81 3.40
655 104.87 1.81 3.40
656 104.87 1.81 3.40
657 104.87 1.81 3.40
658 104.88 1.81 3.40
659 104.88 1.82 3.39
660 104.89 1.82 3.39
661 104.89 1.82 3.39
662 104.90 1.82 3.39
663 104.90 1.82 3.39
664 104.90 1.82 3.39
665 104.91 1.82 3.39
666 104.91 1.82 3.39
667 104.92 1.82 3.39
668 104.92 1.82 3.39
669 104.93 1.82 3.39
670 104.93 1.82 3.39
671 104.94 1.82 3.39
672 104.94 1.82 3.39
673 104.94 1.82 3.39
674 104.95 1.82 3.39
675 104.95 1.82 3.39
676 104.96 1.82 3.39
677 104.96 1.82 3.39
678 104.97 1.82 3.39
679 104.97 1.82 3.39
680 104.97 1.82 3.39
681 104.98 1.82 3.39
682 104.98 1.82 3.39
683 104.99 1.82 3.39
684 104.99 1.82 3.39
685 105.00 1.82 3.39
686 105.00 1.82 3.39
687 105.00 1.82 3.39
688 105.01 1.82 3.39
689 105.01 1.82 3.39
690 105.02 1.82 3.39
691 105.02 1.82 3.39
692 105.03 1.82 3.39
693 105.03 1.82 3.39
694 105.03 1.82 3.39
695 105.04 1.82 3.39
696 105.04 1.82 3.39
697 105.05 1.82 3.39
698 105.05 1.82 3.39
699 105.06 1.82 3.39
700 105.06 1.82 3.39
701 105.07 1.82 3.38
702 105.07 1.82 3.38
703 105.07 1.82 3.38
704 105.08 1.82 3.38
705 105.08 1.82 3.38
706 105.09 1.82 3.38
707 105.09 1.82 3.38
708 105.10 1.82 3.38
709 105.10 1.82 3.38
710 104.81 1.81 3.37
711 104.82 1.81 3.37
712 104.82 1.81 3.37
713 104.97 1.82 3.38
714 104.97 1.82 3.37
715 104.98 1.82 3.37
716 104.98 1.82 3.37
717 104.99 1.82 3.37
718 104.99 1.82 3.37
719 104.99 1.82 3.37
720 105.00 1.82 3.37
721 105.00 1.82 3.37
722 105.01 1.82 3.37
723 104.72 1.81 3.36
724 104.73 1.81 3.36
725 104.73 1.81 3.36
726 104.74 1.81 3.36
727 104.74 1.81 3.36
728 104.75 1.81 3.36
729 104.75 1.81 3.36
730 104.75 1.81 3.36
731 104.76 1.81 3.36
732 104.76 1.81 3.36
733 104.77 1.81 3.36
734 104.77 1.81 3.36
735 104.78 1.81 3.36
736 104.78 1.81 3.36
737 104.78 1.81 3.36
738 104.79 1.81 3.36
739 104.79 1.81 3.36
740 104.80 1.81 3.35
741 104.80 1.81 3.35
742 104.81 1.81 3.35
743 104.81 1.81 3.35
744 104.81 1.81 3.35
745 104.82 1.81 3.35
746 104.82 1.81 3.35
747 104.83 1.81 3.35
748 104.83 1.81 3.35
749 104.84 1.81 3.35
750 104.84 1.81 3.35
751 104.84 1.81 3.35
752 104.85 1.81 3.35
753 104.85 1.81 3.35
754 104.86 1.81 3.35
755 104.86 1.81 3.35
756 104.87 1.81 3.35
757 104.87 1.81 3.35
758 104.87 1.81 3.35
759 104.88 1.81 3.35
760 104.88 1.82 3.35
761 104.89 1.82 3.35
762 104.89 1.82 3.35
763 104.75 1.81 3.34
764 104.75 1.81 3.34
765 104.76 1.81 3.34
766 104.76 1.81 3.34
767 104.91 1.82 3.35
768 104.92 1.82 3.35
769 104.92 1.82 3.35
770 104.93 1.82 3.35
771 104.93 1.82 3.35
772 104.93 1.82 3.35
773 104.94 1.82 3.35
774 104.94 1.82 3.35
775 104.95 1.82 3.35
776 104.95 1.82 3.35
777 104.96 1.82 3.35
778 105.25 1.82 3.36
779 104.67 1.81 3.33
780 104.68 1.81 3.33
781 104.68 1.81 3.33
782 104.69 1.81 3.33
783 104.69 1.81 3.33
784 104.69 1.81 3.33
785 104.70 1.81 3.33
786 104.70 1.81 3.33
787 104.71 1.81 3.33
788 104.71 1.81 3.33
789 104.72 1.81 3.33
790 104.72 1.81 3.33
791 104.72 1.81 3.33
792 104.73 1.81 3.33
793 104.73 1.81 3.33
794 104.74 1.81 3.33
795 104.74 1.81 3.33
796 104.75 1.81 3.33
797 104.75 1.81 3.33
798 104.79 1.81 3.33
799 104.78 1.81 3.33
800 104.78 1.81 3.33
801 104.79 1.81 3.33
802 104.79 1.81 3.33
803 104.78 1.81 3.33
804 104.78 1.81 3.33
805 104.78 1.81 3.33
806 104.79 1.81 3.33
807 104.77 1.81 3.32
808 104.78 1.81 3.32
809 104.78 1.81 3.32
810 104.79 1.81 3.32
811 104.79 1.81 3.32
812 104.80 1.81 3.32
813 104.80 1.81 3.32
814 104.80 1.81 3.32
815 104.77 1.81 3.32
816 104.78 1.81 3.32
817 104.78 1.81 3.32
818 104.80 1.81 3.32
819 104.77 1.81 3.32
820 104.78 1.81 3.32
821 104.78 1.81 3.32
822 104.78 1.81 3.32
823 104.79 1.81 3.32
824 104.79 1.81 3.32
825 104.80 1.81 3.32
826 104.80 1.81 3.32
827 104.81 1.81 3.32
828 104.77 1.81 3.31
829 104.78 1.81 3.31
830 104.78 1.81 3.31
831 104.79 1.81 3.31
832 104.79 1.81 3.31
833 104.79 1.81 3.31
834 104.80 1.81 3.31
835 104.80 1.81 3.31
836 104.81 1.81 3.31
837 104.81 1.81 3.31
838 104.82 1.81 3.31
839 104.82 1.81 3.31
840 104.82 1.81 3.31
841 104.83 1.81 3.31
842 104.83 1.81 3.31
843 104.84 1.81 3.31
844 104.84 1.81 3.31
845 104.85 1.81 3.31
846 104.85 1.81 3.31
847 104.85 1.81 3.31
848 104.86 1.81 3.31
849 104.83 1.81 3.31
850 104.83 1.81 3.31
851 104.83 1.81 3.31
852 104.77 1.81 3.30
853 104.77 1.81 3.30
854 104.77 1.81 3.30
855 104.78 1.81 3.30
856 104.78 1.81 3.30
857 104.79 1.81 3.30
858 104.79 1.81 3.30
859 104.80 1.81 3.30
860 104.80 1.81 3.30
861 104.80 1.81 3.30
862 104.77 1.81 3.30
863 104.81 1.81 3.30
864 104.82 1.81 3.30
865 104.82 1.81 3.30
866 104.75 1.81 3.30
867 104.76 1.81 3.30
868 104.76 1.81 3.30
869 104.76 1.81 3.30
870 104.77 1.81 3.30
871 104.77 1.81 3.30
872 104.78 1.81 3.30
873 104.78 1.81 3.30
874 104.79 1.81 3.30
875 104.79 1.81 3.29
876 104.79 1.81 3.29
877 104.80 1.81 3.29
878 104.80 1.81 3.29
879 104.81 1.81 3.29
880 104.81 1.81 3.29
881 104.82 1.81 3.29
882 104.82 1.81 3.29
883 104.82 1.81 3.29
884 104.90 1.82 3.30
885 104.91 1.82 3.30
886 104.91 1.82 3.30
887 104.91 1.82 3.30
888 104.92 1.82 3.30
889 104.92 1.82 3.29
890 104.93 1.82 3.29
891 104.93 1.82 3.29
892 104.93 1.82 3.29
893 104.94 1.82 3.29
894 104.80 1.81 3.29
895 104.87 1.81 3.29
896 104.88 1.81 3.29
897 104.88 1.81 3.29
898 104.89 1.82 3.29
899 104.89 1.82 3.29
900 104.89 1.82 3.29
901 104.75 1.81 3.28
902 104.76 1.81 3.28
903 104.76 1.81 3.28
904 104.77 1.81 3.28
905 104.77 1.81 3.28
906 104.78 1.81 3.28
907 104.78 1.81 3.28
908 104.78 1.81 3.28
909 104.79 1.81 3.28
910 104.79 1.81 3.28
911 104.80 1.81 3.28
912 104.80 1.81 3.28
913 104.80 1.81 3.28
914 104.81 1.81 3.28
915 104.81 1.81 3.28
916 104.82 1.81 3.28
917 104.82 1.81 3.28
918 104.83 1.81 3.28
919 104.78 1.81 3.27
920 104.78 1.81 3.27
921 104.78 1.81 3.27
922 104.78 1.81 3.27
923 104.78 1.81 3.27
924 104.78 1.81 3.27
925 104.78 1.81 3.27
926 104.78 1.81 3.27
927 104.78 1.81 3.27
928 104.78 1.81 3.27
929 104.78 1.81 3.27
930 104.78 1.81 3.27
931 104.78 1.81 3.27
932 104.78 1.81 3.27
933 104.78 1.81 3.27
934 104.78 1.81 3.27
935 104.78 1.81 3.27
936 104.79 1.81 3.27
937 104.78 1.81 3.27
938 104.78 1.81 3.27
939 104.78 1.81 3.27
940 104.78 1.81 3.27
941 104.78 1.81 3.26
942 104.78 1.81 3.26
943 104.78 1.81 3.26
944 104.78 1.81 3.26
945 104.78 1.81 3.26
946 104.78 1.81 3.26
947 104.78 1.81 3.26
948 104.78 1.81 3.26
949 104.78 1.81 3.26
950 104.79 1.81 3.26
951 104.79 1.81 3.26
952 104.80 1.81 3.26
953 104.77 1.81 3.26
954 104.78 1.81 3.26
955 104.78 1.81 3.26
956 104.78 1.81 3.26
957 104.78 1.81 3.26
958 104.78 1.81 3.26
959 104.78 1.81 3.26
960 104.78 1.81 3.26
961 104.78 1.81 3.26
962 104.78 1.81 3.26
963 104.78 1.81 3.26
964 104.78 1.81 3.25
965 104.78 1.81 3.25
966 104.78 1.81 3.25
967 104.78 1.81 3.25
968 104.78 1.81 3.25
969 104.78 1.81 3.25
970 104.78 1.81 3.25
971 104.78 1.81 3.25
972 104.78 1.81 3.25
973 104.78 1.81 3.25
974 104.78 1.81 3.25
975 104.78 1.81 3.25
976 104.79 1.81 3.25
977 104.79 1.81 3.25
978 104.79 1.81 3.25
979 104.79 1.81 3.25
980 104.78 1.81 3.25
981 104.78 1.81 3.25
982 104.78 1.81 3.25
983 104.78 1.81 3.25
984 104.78 1.81 3.25
985 104.78 1.81 3.25
986 104.78 1.81 3.25
987 104.78 1.81 3.24
988 104.79 1.81 3.24
989 104.78 1.81 3.24
990 104.78 1.81 3.24
991 104.78 1.81 3.24
992 104.78 1.81 3.24
993 104.78 1.81 3.24
994 104.78 1.81 3.24
995 104.78 1.81 3.24
996 104.78 1.81 3.24
997 104.78 1.81 3.24
998 104.78 1.81 3.24
999 104.78 1.81 3.24
