1	130	2.29	5.350
2	129	1.98	5.070
3	130	2.23	5.661
4	133	2.39	5.258
5	132	2.31	5.396
6	132	2.35	5.558
7	130	2.11	5.128
8	128	2.33	4.540
9	128	2.56	4.570
10	130	2.46	4.825
11	130	2.74	4.774
12	130	2.30	5.077
13	131	2.92	5.180
14	130	2.26	5.266
15	131	2.46	5.569
16	130	2.30	5.487
17	131	2.05	5.783
18	129	2.13	5.395
19	129	2.51	4.964
20	128	2.03	4.582
21	130	2.37	5.370
22	127	2.56	4.795
23	126	2.46	5.039
24	126	2.47	4.870
25	125	2.04	4.281
26	128	2.31	4.621
27	127	2.18	5.226
28	127	2.60	4.967
29	125	2.64	4.565
30	126	2.70	4.890
31	123	2.49	4.530
32	123	1.76	4.404
33	126	2.76	4.740
34	123	2.68	3.798
35	124	2.63	4.563
36	125	2.17	4.532
37	123	2.63	4.522
38	122	2.32	4.568
39	123	1.83	3.964
40	124	2.55	4.370
41	122	2.69	3.987
42	119	1.73	4.140
43	119	2.05	3.924
44	119	1.87	4.288
45	120	2.22	3.791
46	121	2.16	4.237
47	124	2.60	4.255
48	127	2.24	4.395
49	125	2.28	4.672
50	123	1.94	4.171
51	121	2.07	3.933
52	121	2.17	4.343
53	121	2.68	4.537
54	119	2.35	3.650
55	122	2.46	3.875
56	120	2.30	4.075
57	122	2.59	3.814
58	121	2.60	4.088
59	122	2.14	4.327
60	125	2.27	5.005
61	128	2.12	5.304
62	131	2.69	5.431
63	129	2.17	5.176
64	129	1.97	4.543
65	130	2.43	5.128
66	127	2.21	5.245
67	125	2.35	4.511
68	123	2.38	4.022
69	120	1.78	4.052
70	119	2.38	3.739
71	117	1.68	3.601
72	114	2.32	3.840
73	116	2.40	3.591
74	118	2.42	3.763
75	120	1.94	3.773
76	122	2.50	4.263
77	124	2.60	4.124
78	124	2.07	4.568
79	124	2.11	4.235
80	124	2.56	4.777
81	121	2.66	3.882
82	118	2.32	3.524
83	116	2.18	3.428
84	115	2.35	3.187
85	113	1.76	3.119
86	110	1.77	3.306
87	109	1.58	2.597
88	108	1.95	3.255
89	107	1.38	3.124
90	104	1.87	2.400
91	103	1.78	2.302
92	103	2.05	2.447
93	103	1.71	2.620
94	101	1.48	2.966
95	102	2.20	2.268
96	100	1.72	2.061
97	100	2.12	2.536
98	103	1.92	2.989
99	106	2.02	3.018
100	107	1.86	2.745
101	105	1.92	3.081
102	104	1.49	2.983
103	101	1.52	2.354
104	99	1.27	2.706
105	98	1.41	1.972
106	99	1.50	2.327
107	101	1.56	2.728
108	102	1.48	2.646
109	105	1.40	3.203
110	103	1.50	2.525
111	106	2.30	2.813
112	105	1.97	3.054
113	107	2.19	2.417
114	106	1.31	2.678
115	109	1.85	2.533
116	109	1.87	3.245
117	112	2.24	3.369
118	114	1.66	3.844
119	116	1.93	3.221
120	115	1.69	3.013
121	113	2.13	2.968
122	116	1.70	3.812
123	114	1.94	3.870
124	115	1.88	3.337
125	112	2.06	3.433
126	109	1.55	3.051
127	108	2.16	3.112
128	108	1.63	2.950
129	109	1.61	2.937
130	107	2.05	2.904
131	110	2.07	2.765
132	111	2.26	2.753
133	108	1.49	2.568
134	106	1.78	2.699
135	108	2.03	3.087
136	106	2.21	2.962
137	106	1.70	2.363
138	108	2.26	3.306
139	111	2.22	3.526
140	113	2.37	3.323
141	112	2.11	3.337
142	110	1.96	2.806
143	113	1.98	3.249
144	113	1.55	2.880
145	110	1.54	2.903
146	113	1.86	2.814
147	111	1.82	3.301
148	110	1.85	3.549
149	107	1.70	2.964
150	106	1.84	2.956
151	107	1.62	3.124
152	108	1.53	2.941
153	106	1.51	3.112
154	107	1.90	2.794
155	109	1.74	3.120
156	110	1.42	2.945
157	110	2.38	2.910
158	112	1.84	3.245
159	114	2.40	3.719
160	117	1.90	3.790
161	117	2.00	3.184
162	118	1.88	4.054
163	121	2.13	4.514
164	120	2.48	3.651
165	118	1.73	3.644
166	119	1.98	3.907
167	118	2.14	3.644
168	117	2.15	3.316
169	120	2.42	3.803
170	118	2.34	3.830
171	118	1.93	3.687
172	119	2.40	3.630
173	122	1.77	3.857
174	122	2.70	4.305
175	120	2.04	4.289
176	119	1.75	3.370
177	118	2.53	3.477
178	116	2.31	4.052
179	117	2.27	3.771
180	117	1.91	3.474
181	115	2.43	3.535
182	112	2.21	3.614
183	109	1.68	2.854
184	112	1.54	3.652
185	111	2.38	3.340
